total_meters,price,floor,floors_count,rooms_count,relative_floor
58.6,17000000,6,8,2,0.75
43.0,33333000,15,21,2,0.7142857142857143
43.6,17600000,4,9,2,0.4444444444444444
48.0,12300000,7,9,2,0.7777777777777778
72.8,48000000,18,19,2,0.9473684210526315
57.5,14900000,10,17,2,0.5882352941176471
70.0,20500000,19,23,2,0.8260869565217391
62.57,12390000,4,18,2,0.2222222222222222
85.0,20800000,10,22,2,0.45454545454545453
53.0,26500000,18,28,2,0.6428571428571429
47.7,12900000,12,12,2,1.0
46.7,15500000,2,12,2,0.16666666666666666
38.9,9800000,10,12,2,0.8333333333333334
45.0,14600000,5,12,2,0.4166666666666667
69.0,61998000,9,14,2,0.6428571428571429
51.0,17400000,4,16,2,0.25
80.0,36500000,4,4,2,1.0
48.0,14500000,6,14,2,0.42857142857142855
75.7,34500000,4,4,2,1.0
61.4,24990000,9,13,2,0.6923076923076923
61.0,17500000,6,16,2,0.375
59.2,23000000,9,9,2,1.0
62.0,36500000,20,23,2,0.8695652173913043
55.0,25500000,2,8,2,0.25
53.0,18500000,8,14,2,0.5714285714285714
70.0,46900000,1,19,2,0.05263157894736842
42.2,20900000,2,8,2,0.25
46.0,11000000,9,9,2,1.0
44.0,15500000,4,9,2,0.4444444444444444
45.0,15950000,3,9,2,0.3333333333333333
57.0,34000000,23,36,2,0.6388888888888888
50.0,35000000,11,13,2,0.8461538461538461
38.5,13500000,5,12,2,0.4166666666666667
55.0,18900000,2,8,2,0.25
36.0,19900000,3,8,2,0.375
51.0,25490000,6,12,2,0.5
57.4,15900000,11,17,2,0.6470588235294118
75.0,35500000,11,26,2,0.4230769230769231
57.8,14450000,2,22,2,0.09090909090909091
55.0,20000000,12,13,2,0.9230769230769231
73.0,62500000,2,4,2,0.5
83.4,59900000,8,13,2,0.6153846153846154
79.0,69000000,10,12,2,0.8333333333333334
91.8,43490000,13,19,2,0.6842105263157895
44.8,16100000,5,9,2,0.5555555555555556
57.5,22000000,4,5,2,0.8
54.3,31900000,6,21,2,0.2857142857142857
62.65,32000000,10,20,2,0.5
45.0,18490000,9,9,2,1.0
100.0,75000000,5,6,2,0.8333333333333334
42.2,14400000,15,26,2,0.5769230769230769
48.2,11800000,2,5,2,0.4
61.3,24000000,20,25,2,0.8
51.0,28499000,18,27,2,0.6666666666666666
53.8,8330000,2,3,2,0.6666666666666666
54.0,15299000,4,17,2,0.23529411764705882
47.6,16990000,11,14,2,0.7857142857142857
35.2,12300000,9,16,2,0.5625
46.0,14500000,6,12,2,0.5
61.4,60000000,3,9,2,0.3333333333333333
80.0,29000000,7,8,2,0.875
43.3,25000000,8,26,2,0.3076923076923077
76.0,59900000,8,14,2,0.5714285714285714
98.7,75000000,5,6,2,0.8333333333333334
73.0,68380000,24,37,2,0.6486486486486487
48.57,66960000,5,6,2,0.8333333333333334
53.0,16900000,16,22,2,0.7272727272727273
64.5,44500000,2,6,2,0.3333333333333333
39.5,16990000,11,12,2,0.9166666666666666
50.0,17500000,11,16,2,0.6875
58.0,26000000,5,9,2,0.5555555555555556
54.3,39000000,8,9,2,0.8888888888888888
37.0,21500000,8,10,2,0.8
52.0,24500000,3,8,2,0.375
57.1,43900000,4,9,2,0.4444444444444444
52.6,11500000,6,12,2,0.5
77.0,53000000,4,8,2,0.5
50.9,12400000,4,14,2,0.2857142857142857
56.0,10850000,6,17,2,0.35294117647058826
38.4,10790000,12,14,2,0.8571428571428571
42.2,11000000,17,17,2,1.0
79.5,41000000,12,22,2,0.5454545454545454
48.0,12600000,2,15,2,0.13333333333333333
60.1,16000000,9,17,2,0.5294117647058824
70.0,40000000,4,23,2,0.17391304347826086
69.8,52760249,4,8,2,0.5
82.0,45000000,10,21,2,0.47619047619047616
68.0,13000000,13,17,2,0.7647058823529411
39.0,12990000,8,9,2,0.8888888888888888
44.5,12200000,2,5,2,0.4
37.8,14700000,7,12,2,0.5833333333333334
57.2,9990000,2,4,2,0.5
39.1,13500000,9,12,2,0.75
58.6,21000000,3,18,2,0.16666666666666666
44.4,14000000,7,12,2,0.5833333333333334
40.4,14500000,12,13,2,0.9230769230769231
100.0,75000000,6,6,2,1.0
42.3,12900000,1,5,2,0.2
30.0,12900000,2,5,2,0.4
47.6,12450000,3,9,2,0.3333333333333333
46.0,11890000,1,9,2,0.1111111111111111
40.7,9999000,14,16,2,0.875
60.0,17500000,20,25,2,0.8
42.7,29200000,8,8,2,1.0
57.7,22000000,8,17,2,0.47058823529411764
44.0,10990000,9,9,2,1.0
69.5,21900000,3,14,2,0.21428571428571427
38.6,10800000,8,12,2,0.6666666666666666
44.0,12600000,4,5,2,0.8
70.0,37000000,3,7,2,0.42857142857142855
65.0,15900000,9,14,2,0.6428571428571429
44.5,10999000,9,9,2,1.0
39.7,9790000,14,25,2,0.56
45.1,24500000,5,12,2,0.4166666666666667
51.8,13900000,16,16,2,1.0
41.0,13970000,5,8,2,0.625
45.0,12800000,3,9,2,0.3333333333333333
58.0,16000000,13,20,2,0.65
88.0,69990000,23,24,2,0.9583333333333334
65.0,68000000,7,11,2,0.6363636363636364
55.4,13950000,5,11,2,0.45454545454545453
60.7,21000000,2,19,2,0.10526315789473684
60.8,27000000,2,30,2,0.06666666666666667
47.2,12100000,4,12,2,0.3333333333333333
62.0,18000000,1,8,2,0.125
45.1,11900000,8,9,2,0.8888888888888888
37.4,11200000,4,12,2,0.3333333333333333
45.2,12500000,3,9,2,0.3333333333333333
45.0,12500000,9,12,2,0.75
44.6,13600000,7,9,2,0.7777777777777778
40.0,14500000,2,14,2,0.14285714285714285
49.6,17700000,2,5,2,0.4
45.0,16300000,5,9,2,0.5555555555555556
69.1,16500000,5,8,2,0.625
36.7,11900000,2,9,2,0.2222222222222222
45.0,16500000,4,5,2,0.8
38.2,14500000,8,12,2,0.6666666666666666
35.7,23350000,10,27,2,0.37037037037037035
58.5,15050000,17,17,2,1.0
85.0,28700000,13,18,2,0.7222222222222222
54.0,15500000,2,5,2,0.4
56.2,30000000,3,5,2,0.6
44.7,31700000,22,32,2,0.6875
63.0,34000000,1,5,2,0.2
39.6,11899000,7,16,2,0.4375
53.5,36900000,19,20,2,0.95
51.0,25700000,10,22,2,0.45454545454545453
47.6,21000000,6,9,2,0.6666666666666666
60.0,20900000,7,8,2,0.875
78.0,45000000,3,24,2,0.125
67.5,45320000,9,22,2,0.4090909090909091
51.2,50000000,7,7,2,1.0
53.4,13900000,13,17,2,0.7647058823529411
57.0,26000000,3,8,2,0.375
48.0,43950000,4,9,2,0.4444444444444444
70.0,50000000,4,28,2,0.14285714285714285
45.9,14400000,3,5,2,0.6
41.0,12999000,7,9,2,0.7777777777777778
89.0,56000000,6,25,2,0.24
56.3,10999000,7,17,2,0.4117647058823529
55.5,14000000,4,5,2,0.8
44.3,10200000,4,9,2,0.4444444444444444
58.0,31900000,10,17,2,0.5882352941176471
38.0,9500000,1,12,2,0.08333333333333333
47.3,10999000,2,17,2,0.11764705882352941
51.7,11500000,9,14,2,0.6428571428571429
46.2,11900000,1,12,2,0.08333333333333333
57.0,12650000,16,18,2,0.8888888888888888
44.4,12000000,6,9,2,0.6666666666666666
37.6,12000000,6,9,2,0.6666666666666666
51.9,24500000,2,8,2,0.25
47.1,12100000,2,12,2,0.16666666666666666
61.6,12000000,2,25,2,0.08
53.1,22000000,8,15,2,0.5333333333333333
60.7,12600000,4,13,2,0.3076923076923077
40.0,12700000,3,14,2,0.21428571428571427
51.2,13399000,12,14,2,0.8571428571428571
46.0,13200000,9,9,2,1.0
44.9,14100000,5,5,2,1.0
67.0,49900000,7,7,2,1.0
60.0,14900000,1,22,2,0.045454545454545456
46.8,29000000,16,21,2,0.7619047619047619
35.0,15700000,3,9,2,0.3333333333333333
48.7,15999000,5,18,2,0.2777777777777778
98.6,55000000,2,21,2,0.09523809523809523
45.0,13500000,2,5,2,0.4
74.3,18500000,24,25,2,0.96
53.0,22550000,11,21,2,0.5238095238095238
49.0,19000000,4,5,2,0.8
51.1,19500000,3,5,2,0.6
47.0,19650000,5,5,2,1.0
36.0,21750000,22,27,2,0.8148148148148148
79.58,21000000,10,17,2,0.5882352941176471
45.1,12350000,4,9,2,0.4444444444444444
65.9,22700000,1,5,2,0.2
41.7,11000000,6,12,2,0.5
42.8,24400000,3,8,2,0.375
38.0,24990000,3,20,2,0.15
72.0,25800000,3,18,2,0.16666666666666666
73.5,25900000,2,8,2,0.25
45.8,9400000,5,13,2,0.38461538461538464
51.0,17600000,2,17,2,0.11764705882352941
53.4,17600000,6,17,2,0.35294117647058826
50.7,19990000,2,17,2,0.11764705882352941
49.5,20500000,2,17,2,0.11764705882352941
68.7,20990000,7,25,2,0.28
58.0,21580000,18,25,2,0.72
54.7,21950000,2,5,2,0.4
63.0,22500000,4,8,2,0.5
42.4,8400000,5,16,2,0.3125
61.0,27000000,4,8,2,0.5
41.0,14250000,5,5,2,1.0
70.3,32800000,15,33,2,0.45454545454545453
34.0,31500000,2,8,2,0.25
35.0,10500000,4,6,2,0.6666666666666666
82.79,29500000,13,18,2,0.7222222222222222
65.7,15200000,7,9,2,0.7777777777777778
45.2,30500000,3,10,2,0.3
51.7,14300000,6,17,2,0.35294117647058826
45.6,12860000,6,12,2,0.5
61.0,22900000,9,9,3,1.0
61.4,30000000,3,5,3,0.6
82.0,30000000,12,23,3,0.5217391304347826
78.0,34900000,9,22,3,0.4090909090909091
90.2,9950000,1,3,3,0.3333333333333333
64.4,27000000,12,12,3,1.0
51.0,14000000,8,9,3,0.8888888888888888
59.7,21990000,5,5,3,1.0
94.2,38234000,6,8,3,0.75
50.4,13600000,8,12,3,0.6666666666666666
70.2,20990000,7,12,3,0.5833333333333334
92.0,43400000,2,12,3,0.16666666666666666
83.0,26500000,5,5,3,1.0
68.8,57500000,11,13,3,0.8461538461538461
84.5,16500000,14,14,3,1.0
68.9,41000000,7,14,3,0.5
50.0,11400000,9,9,3,1.0
80.6,16199999,1,9,3,0.1111111111111111
91.9,68500000,10,14,3,0.7142857142857143
59.0,13500000,2,12,3,0.16666666666666666
68.3,58000000,3,8,3,0.375
75.9,25500000,15,17,3,0.8823529411764706
80.1,73500000,7,9,3,0.7777777777777778
73.9,24990000,7,10,3,0.7
80.0,73000000,5,6,3,0.8333333333333334
86.4,41000000,5,31,3,0.16129032258064516
106.6,76000000,9,12,3,0.75
80.4,44890000,3,10,3,0.3
106.6,76000000,9,16,3,0.5625
65.5,31000000,9,29,3,0.3103448275862069
80.0,73000000,1,5,3,0.2
80.0,70000000,5,6,3,0.8333333333333334
95.5,55000000,5,7,3,0.7142857142857143
68.0,57500000,3,28,3,0.10714285714285714
78.4,73000000,1,5,3,0.2
67.0,57000000,9,14,3,0.6428571428571429
101.1,60963630,6,13,3,0.46153846153846156
65.7,49000000,8,36,3,0.2222222222222222
103.0,62900000,2,11,3,0.18181818181818182
83.2,65000000,14,25,3,0.56
71.1,67000000,13,14,3,0.9285714285714286
83.6,76076000,23,32,3,0.71875
70.0,30500000,9,38,3,0.23684210526315788
120.9,72200000,6,12,3,0.5
83.6,75240000,22,32,3,0.6875
77.0,46000000,3,6,3,0.5
97.2,52500000,15,28,3,0.5357142857142857
68.3,44900000,5,8,3,0.625
61.6,22514000,5,30,3,0.16666666666666666
69.6,22500000,6,8,3,0.75
76.5,24999999,9,17,3,0.5294117647058824
63.0,20500000,1,12,3,0.08333333333333333
62.0,14600000,6,12,3,0.5
76.3,22000000,4,10,3,0.4
75.7,23800000,7,24,3,0.2916666666666667
75.9,65000000,2,9,3,0.2222222222222222
78.3,35000000,17,17,3,1.0
73.0,36900000,4,10,3,0.4
69.3,25400000,21,31,3,0.6774193548387096
62.7,12500000,12,12,3,1.0
60.0,14200000,7,9,3,0.7777777777777778
85.0,31000000,5,5,3,1.0
102.0,57000000,18,36,3,0.5
84.0,74000000,17,32,3,0.53125
69.0,25490000,21,30,3,0.7
94.5,59400000,4,20,3,0.2
58.0,11700000,6,9,3,0.6666666666666666
93.4,23490000,5,5,3,1.0
75.0,45500000,10,14,3,0.7142857142857143
65.0,19583000,8,14,3,0.5714285714285714
97.5,47000000,2,28,3,0.07142857142857142
96.9,48800000,19,22,3,0.8636363636363636
68.5,42500000,5,14,3,0.35714285714285715
70.0,40598000,7,14,3,0.5
62.0,12999999,9,9,3,1.0
69.8,53422848,4,8,3,0.5
57.8,14300000,1,9,3,0.1111111111111111
100.0,42900000,9,25,3,0.36
73.4,19900000,2,22,3,0.09090909090909091
70.0,53422848,4,8,3,0.5
78.2,18000000,4,12,3,0.3333333333333333
114.5,62000000,5,23,3,0.21739130434782608
69.0,40889000,11,14,3,0.7857142857142857
78.0,35000000,17,17,3,1.0
53.0,12200000,1,9,3,0.1111111111111111
80.0,39400000,6,25,3,0.24
52.8,12700000,7,8,3,0.875
90.0,38500000,5,9,3,0.5555555555555556
83.0,61500000,3,13,3,0.23076923076923078
77.0,17900000,5,22,3,0.22727272727272727
83.3,54700000,16,21,3,0.7619047619047619
100.0,46000000,5,7,3,0.7142857142857143
73.0,61988700,5,14,3,0.35714285714285715
53.0,13350000,3,9,3,0.3333333333333333
60.6,20000000,3,9,3,0.3333333333333333
81.0,50000000,2,22,3,0.09090909090909091
90.3,15700000,13,25,3,0.52
88.4,48500000,14,22,3,0.6363636363636364
74.7,16400000,12,17,3,0.7058823529411765
68.2,59000000,9,32,3,0.28125
84.4,75000000,8,32,3,0.25
69.0,61500000,12,32,3,0.375
56.0,15500000,4,12,3,0.3333333333333333
104.0,44800000,7,29,3,0.2413793103448276
77.6,23000000,10,16,3,0.625
84.0,76000000,10,34,3,0.29411764705882354
91.2,31999999,2,16,3,0.125
69.0,61500000,11,32,3,0.34375
105.0,43500000,12,18,3,0.6666666666666666
82.0,33000000,10,12,3,0.8333333333333334
58.7,15000000,1,9,3,0.1111111111111111
71.7,22000000,2,7,3,0.2857142857142857
68.0,35900000,3,8,3,0.375
68.4,26500000,2,17,3,0.11764705882352941
99.4,28000000,8,12,3,0.6666666666666666
51.0,25500000,13,18,3,0.7222222222222222
77.9,20000000,2,12,3,0.16666666666666666
77.8,20500000,2,17,3,0.11764705882352941
79.0,35000000,5,10,3,0.5
84.0,22500000,9,12,3,0.75
48.9,13100000,9,9,3,1.0
70.0,40000000,9,9,3,1.0
87.6,30800000,2,24,3,0.08333333333333333
99.2,66894500,2,18,3,0.1111111111111111
100.0,60800000,3,4,3,0.75
100.0,55000000,3,11,3,0.2727272727272727
103.0,29500000,7,8,3,0.875
64.8,22200000,13,24,3,0.5416666666666666
97.1,70327000,2,18,3,0.1111111111111111
68.9,53500000,8,14,3,0.5714285714285714
80.0,36500000,6,6,3,1.0
59.9,15900000,9,9,3,1.0
56.0,21500000,13,24,3,0.5416666666666666
73.0,21900000,7,17,3,0.4117647058823529
80.0,15990000,18,18,3,1.0
109.0,75000000,3,6,3,0.5
87.8,60900000,11,21,3,0.5238095238095238
86.1,47000000,8,14,3,0.5714285714285714
53.1,29500000,14,32,3,0.4375
82.0,32000000,6,7,3,0.8571428571428571
104.0,38399000,3,24,3,0.125
104.7,72000000,10,22,3,0.45454545454545453
86.5,48900000,21,36,3,0.5833333333333334
108.8,54000000,7,17,3,0.4117647058823529
81.2,60700000,12,12,3,1.0
57.5,18380000,1,9,3,0.1111111111111111
101.0,74000000,4,14,3,0.2857142857142857
82.0,21499000,1,5,3,0.2
75.1,17200000,11,17,3,0.6470588235294118
60.0,18999999,7,9,3,0.7777777777777778
90.0,23200000,5,14,3,0.35714285714285715
78.0,23300000,2,22,3,0.09090909090909091
66.2,54500000,7,27,3,0.25925925925925924
72.2,25500000,12,16,3,0.75
84.7,70000000,14,34,3,0.4117647058823529
77.4,19800000,10,17,3,0.5882352941176471
65.2,16900000,3,5,3,0.6
60.0,19990000,1,8,3,0.125
85.8,49980000,9,12,3,0.75
101.0,47400000,9,10,3,0.9
81.6,46950000,4,5,3,0.8
88.0,46000000,9,32,3,0.28125
85.0,39990000,11,26,3,0.4230769230769231
61.0,11500000,1,9,3,0.1111111111111111
73.7,30500000,14,15,3,0.9333333333333333
73.7,23800000,12,17,3,0.7058823529411765
117.0,58500000,10,25,3,0.4
83.6,18000000,3,10,3,0.3
85.0,31000000,19,28,3,0.6785714285714286
76.8,33000000,3,7,3,0.42857142857142855
59.2,38500000,23,34,3,0.6764705882352942
67.0,41500000,22,34,3,0.6470588235294118
68.0,43000000,5,7,3,0.7142857142857143
99.6,44000000,5,21,3,0.23809523809523808
65.2,45300000,18,33,3,0.5454545454545454
60.1,15500000,7,12,3,0.5833333333333334
59.8,15450000,8,9,3,0.8888888888888888
116.0,53000000,18,19,3,0.9473684210526315
60.0,37000000,5,30,3,0.16666666666666666
75.2,13800000,7,17,3,0.4117647058823529
84.2,44900000,5,23,3,0.21739130434782608
90.0,60000000,2,5,3,0.4
75.0,44900000,2,5,3,0.4
75.0,57000000,5,24,3,0.20833333333333334
70.0,35500000,2,20,3,0.1
72.7,26550000,11,16,3,0.6875
77.5,19950000,18,22,3,0.8181818181818182
70.0,45800000,6,33,3,0.18181818181818182
57.9,14500000,1,9,3,0.1111111111111111
100.0,54000000,7,15,3,0.4666666666666667
95.4,52000000,12,13,3,0.9230769230769231
77.0,43500000,3,37,3,0.08108108108108109
99.0,69900000,7,10,3,0.7
78.0,75000000,5,20,3,0.25
78.3,12528000,3,4,3,0.75
69.0,52900000,2,4,3,0.5
80.0,29500000,2,8,3,0.25
114.0,72800000,2,8,3,0.25
93.0,39900000,6,7,3,0.8571428571428571
116.0,69000000,13,17,3,0.7647058823529411
88.0,42000000,11,37,3,0.2972972972972973
66.0,54500000,7,24,3,0.2916666666666667
62.3,14500000,6,14,3,0.42857142857142855
74.0,19700000,7,12,3,0.5833333333333334
81.2,21500000,6,8,3,0.75
69.0,26990000,5,25,3,0.2
70.7,31000000,4,34,3,0.11764705882352941
76.9,39999000,8,19,3,0.42105263157894735
70.4,40000000,5,12,3,0.4166666666666667
91.0,40160000,7,12,3,0.5833333333333334
76.6,41000000,13,28,3,0.4642857142857143
86.0,47000000,10,10,3,1.0
124.0,47400000,13,23,3,0.5652173913043478
63.4,17500000,17,25,3,0.68
100.0,44450000,7,16,3,0.4375
93.2,52000000,13,15,3,0.8666666666666667
65.0,17499999,7,9,3,0.7777777777777778
79.5,14990000,3,14,3,0.21428571428571427
110.0,63000000,15,25,3,0.6
90.3,69900000,7,24,3,0.2916666666666667
94.0,69500000,9,20,3,0.45
90.0,58500000,8,9,3,0.8888888888888888
83.3,41850000,14,21,3,0.6666666666666666
82.1,45000000,10,23,3,0.43478260869565216
78.6,27800000,10,21,3,0.47619047619047616
83.2,41900000,14,21,3,0.6666666666666666
82.1,45000000,10,12,3,0.8333333333333334
77.0,21000000,15,17,3,0.8823529411764706
67.1,10800000,6,8,3,0.75
96.0,51750000,4,8,3,0.5
82.0,20250000,4,5,3,0.8
108.3,69900000,14,31,3,0.45161290322580644
74.5,20000000,7,16,3,0.4375
82.3,74070000,3,4,3,0.75
84.0,21500000,16,17,3,0.9411764705882353
93.0,49900000,18,26,3,0.6923076923076923
70.0,65000000,7,16,3,0.4375
119.0,68900000,11,21,3,0.5238095238095238
102.0,72000000,2,12,3,0.16666666666666666
74.0,18300000,10,17,3,0.5882352941176471
69.3,25400000,21,30,3,0.7
62.0,26950000,3,4,3,0.75
73.0,27500000,2,18,3,0.1111111111111111
95.5,27900000,5,31,3,0.16129032258064516
76.2,27950000,4,17,3,0.23529411764705882
71.0,27999999,8,9,3,0.8888888888888888
57.0,28500000,3,6,3,0.5
85.2,28500000,2,14,3,0.14285714285714285
71.0,28800000,15,22,3,0.6818181818181818
80.9,28800000,12,14,3,0.8571428571428571
70.0,28900000,9,15,3,0.6
75.0,29000000,7,17,3,0.4117647058823529
65.0,29500000,3,33,3,0.09090909090909091
79.3,29500000,8,30,3,0.26666666666666666
75.1,29500000,4,5,3,0.8
73.6,29900000,10,33,3,0.30303030303030304
98.4,30500000,2,5,3,0.4
65.7,31000000,11,21,3,0.5238095238095238
73.0,31500000,11,17,3,0.6470588235294118
73.5,32849999,12,16,3,0.75
70.1,32990000,14,19,3,0.7368421052631579
80.6,33700000,3,5,3,0.6
90.5,34200000,12,20,3,0.6
60.4,34490000,7,12,3,0.5833333333333334
77.5,34500000,11,34,3,0.3235294117647059
92.0,34900000,10,23,3,0.43478260869565216
82.0,34950000,4,10,3,0.4
76.1,35000000,10,15,3,0.6666666666666666
86.0,35250000,8,10,3,0.8
64.0,35000000,2,25,3,0.08
63.9,35500000,2,9,3,0.2222222222222222
97.0,35990000,6,16,3,0.375
75.0,36500000,2,8,3,0.25
74.1,37000000,21,24,3,0.875
102.1,36990000,8,24,3,0.3333333333333333
120.0,38200000,5,16,3,0.3125
84.6,37900000,4,8,3,0.5
70.0,38000000,16,25,3,0.64
57.0,37900000,8,20,3,0.4
70.0,38500000,3,18,3,0.16666666666666666
75.4,38500000,13,27,3,0.48148148148148145
72.0,39000000,5,5,3,1.0
108.4,39400000,9,20,3,0.45
82.0,39100000,9,27,3,0.3333333333333333
92.1,39900000,10,15,3,0.6666666666666666
80.4,39900000,13,13,3,1.0
88.0,39900000,7,9,3,0.7777777777777778
68.7,41000000,11,14,3,0.7857142857142857
70.1,41100000,2,33,3,0.06060606060606061
82.0,41200000,1,20,3,0.05
81.25,42000000,6,18,3,0.3333333333333333
95.0,41900000,19,20,3,0.95
86.7,43000000,19,39,3,0.48717948717948717
73.2,42990000,13,23,3,0.5652173913043478
101.7,43000000,11,22,3,0.5
86.0,43500000,18,22,3,0.8181818181818182
84.0,44000000,2,8,3,0.25
73.0,44000000,25,25,3,1.0
92.8,45000000,11,32,3,0.34375
80.0,45000000,5,5,3,1.0
82.0,45000000,10,21,3,0.47619047619047616
100.0,45500000,12,38,3,0.3157894736842105
90.4,47000000,14,20,3,0.7
75.8,48000000,11,25,3,0.44
85.0,48000000,11,20,3,0.55
76.0,48500000,6,16,3,0.375
70.0,49500000,4,18,3,0.2222222222222222
72.0,49800000,3,21,3,0.14285714285714285
86.0,50000000,9,12,3,0.75
92.0,50400000,4,8,3,0.5
68.9,50800000,10,14,3,0.7142857142857143
105.6,52000000,19,19,3,1.0
85.6,52000000,3,37,3,0.08108108108108109
68.6,52500000,8,13,3,0.6153846153846154
99.0,53000000,24,27,3,0.8888888888888888
112.0,53300000,17,27,3,0.6296296296296297
110.0,54200000,22,29,3,0.7586206896551724
126.0,54000000,24,25,3,0.96
103.0,55000000,13,22,3,0.5909090909090909
71.0,55000000,7,7,3,1.0
98.2,58500000,5,18,3,0.2777777777777778
105.0,60000000,2,5,3,0.4
97.0,61000000,15,15,3,1.0
85.0,61500000,8,20,3,0.4
130.0,61900000,14,27,3,0.5185185185185185
93.0,62310000,3,4,3,0.75
122.0,62000000,1,18,3,0.05555555555555555
131.0,63700000,19,27,3,0.7037037037037037
106.2,64000000,10,30,3,0.3333333333333333
92.0,63900000,7,13,3,0.5384615384615384
95.59,65000000,10,28,3,0.35714285714285715
124.0,65000000,20,23,3,0.8695652173913043
76.0,65000000,2,9,3,0.2222222222222222
119.0,65900000,11,22,3,0.5
130.0,65990000,5,7,3,0.7142857142857143
97.0,66000000,6,9,3,0.6666666666666666
99.1,66892500,2,18,3,0.1111111111111111
79.0,67000000,24,29,3,0.8275862068965517
130.4,68000000,5,27,3,0.18518518518518517
93.6,70200000,14,14,3,1.0
112.0,70000000,11,12,3,0.9166666666666666
97.0,70325000,2,18,3,0.1111111111111111
92.2,71500000,12,14,3,0.8571428571428571
92.4,75000000,4,18,3,0.2222222222222222
82.3,75839000,3,4,3,0.75
92.4,76000000,5,6,3,0.8333333333333334
51.0,10345000,2,9,3,0.2222222222222222
80.8,10400000,8,9,3,0.8888888888888888
51.1,12300000,5,9,3,0.5555555555555556
59.0,12500000,6,9,3,0.6666666666666666
67.2,12800000,8,9,3,0.8888888888888888
58.5,12900000,3,9,3,0.3333333333333333
63.7,12900000,6,12,3,0.5
59.6,13450000,6,9,3,0.6666666666666666
52.0,13800000,5,9,3,0.5555555555555556
66.0,14500000,6,12,3,0.5
57.7,14500000,1,9,3,0.1111111111111111
54.1,15000000,3,5,3,0.6
62.0,15200000,2,14,3,0.14285714285714285
58.0,15100000,6,9,3,0.6666666666666666
73.8,15400000,4,17,3,0.23529411764705882
59.2,15300000,4,5,3,0.8
57.7,15300000,1,9,3,0.1111111111111111
59.7,15400000,2,9,3,0.2222222222222222
74.2,15500000,10,16,3,0.625
52.0,15990000,5,5,3,1.0
52.0,16300000,5,5,3,1.0
55.0,16500000,5,5,3,1.0
63.5,16400000,7,12,3,0.5833333333333334
74.6,16500000,13,17,3,0.7647058823529411
58.3,16500000,8,9,3,0.8888888888888888
77.0,16499000,5,14,3,0.35714285714285715
61.0,16490000,4,5,3,0.8
53.3,16600000,5,5,3,1.0
73.0,17000000,8,12,3,0.6666666666666666
53.2,17100000,16,16,3,1.0
75.5,17300000,3,14,3,0.21428571428571427
79.5,17500000,1,3,3,0.3333333333333333
83.2,17475035,14,25,3,0.56
53.0,17900000,3,9,3,0.3333333333333333
75.0,17990000,8,12,3,0.6666666666666666
73.0,17900000,6,16,3,0.375
64.5,17950000,7,12,3,0.5833333333333334
59.5,18800000,15,23,3,0.6521739130434783
89.7,18900000,10,17,3,0.5882352941176471
69.0,18990000,14,14,3,1.0
60.0,19500000,6,9,3,0.6666666666666666
54.0,20000000,3,16,3,0.1875
62.0,20200000,9,12,3,0.75
74.1,20500000,3,17,3,0.17647058823529413
72.2,20500000,9,22,3,0.4090909090909091
72.2,20750000,6,14,3,0.42857142857142855
55.0,20900000,2,8,3,0.25
65.0,21000000,5,25,3,0.2
55.1,21000000,4,9,3,0.4444444444444444
75.0,21355000,9,16,3,0.5625
55.7,21450000,9,9,3,1.0
76.2,21480000,6,17,3,0.35294117647058826
70.0,21500000,22,23,3,0.9565217391304348
79.1,21490000,4,5,3,0.8
73.0,21500000,4,5,3,0.8
60.0,21500000,8,9,3,0.8888888888888888
56.1,22000000,11,15,3,0.7333333333333333
72.0,22230000,9,17,3,0.5294117647058824
77.1,22500000,11,14,3,0.7857142857142857
61.0,22500000,5,10,3,0.5
86.0,22500000,19,24,3,0.7916666666666666
71.9,22450622,17,26,3,0.6538461538461539
60.0,22500000,7,9,3,0.7777777777777778
69.8,22300000,9,13,3,0.6923076923076923
52.4,22700000,8,13,3,0.6153846153846154
61.0,22999000,5,27,3,0.18518518518518517
78.3,22750000,3,5,3,0.6
65.0,23000000,3,16,3,0.1875
75.0,23000000,7,17,3,0.4117647058823529
80.3,23000000,4,10,3,0.4
59.2,23000000,3,9,3,0.3333333333333333
63.7,23000000,11,16,3,0.6875
81.0,23500000,5,25,3,0.2
107.0,24500000,1,13,3,0.07692307692307693
79.0,25000000,4,22,3,0.18181818181818182
70.0,25000000,7,8,3,0.875
55.0,24900000,2,9,3,0.2222222222222222
68.8,25300000,7,8,3,0.875
64.1,25200000,9,16,3,0.5625
76.0,25350000,6,21,3,0.2857142857142857
74.4,25600000,10,17,3,0.5882352941176471
74.3,25600000,3,13,3,0.23076923076923078
103.1,26400000,2,8,3,0.25
55.7,26450000,3,5,3,0.6
79.0,26900000,17,22,3,0.7727272727272727
73.8,27000000,8,17,3,0.47058823529411764
84.5,27200000,12,13,3,0.9230769230769231
75.4,27500000,7,12,3,0.5833333333333334
66.8,28000000,5,8,3,0.625
76.97,27900000,10,21,3,0.47619047619047616
70.5,27900000,10,14,3,0.7142857142857143
78.0,27970000,4,5,3,0.8
54.0,28200000,5,5,3,1.0
75.5,28500000,11,22,3,0.5
65.0,28800000,16,16,3,1.0
77.0,28800000,10,14,3,0.7142857142857143
57.7,29000000,16,18,3,0.8888888888888888
83.3,29300000,2,8,3,0.25
67.0,29750000,7,14,3,0.5
