author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/316881217/,Москва,sale,flat,6,7,2,50.0,-1,0,30300000,Дорогомилово,Кутузовский проспект,24,Москва-Сити,
Алексей Рыбаков,realtor,https://www.cian.ru/sale/flat/314588171/,Москва,sale,flat,1,5,2,43.0,-1,0,10950000,Измайлово,Измайловский проезд,6К2,Измайловская,
NF GROUP,real_estate_agent,https://www.cian.ru/sale/flat/305062355/,Москва,sale,flat,46,75,2,114.2,-1,0,86000000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,Меркурий Тауэр
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/304516413/,Москва,sale,flat,1,12,2,38.2,-1,0,10700000,Черемушки, Каховка,22К5,Зюзино,
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/316338561/,Москва,sale,flat,30,61,2,66.9,-1,0,91000000,Пресненский,Краснопресненская набережная,14Ак2,Москва-Сити,Capital Towers
Ильза Фомина,realtor,https://www.cian.ru/sale/flat/316221294/,Москва,sale,flat,4,9,2,43.5,-1,0,15790000,Восточное Дегунино,Дубнинская ,10К2,Дегунино,
Место,real_estate_agent,https://www.cian.ru/sale/flat/314897469/,Москва,sale,flat,5,5,2,53.5,-1,0,18750000,Беговой,Ленинградский проспект,33К9,Динамо,
NF GROUP,real_estate_agent,https://www.cian.ru/sale/flat/315245009/,Москва,sale,flat,6,16,2,160.0,-1,0,280000000,Якиманка, Большая Якиманка,22К3,Полянка,Коперник
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/315742208/,Москва,sale,flat,22,78,2,169.5,-1,0,136790000,Пресненский,1-й Красногвардейский проезд,22,Деловой центр,NEVA TOWERS
Эксклюзив Хоум,real_estate_agent,https://www.cian.ru/sale/flat/316626936/,Москва,sale,flat,22,22,2,40.0,-1,0,13900000,Текстильщики,1-й Грайвороновский проезд,1,Текстильщики,Грани
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/315815519/,Москва,sale,flat,5,6,2,50.0,-1,0,66960000,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/312278500/,Москва,sale,flat,2,10,2,67.8,-1,0,71900000,Клубный дом в е Тверской2-комн. апартаменты,2/10 этаж,,,
ID 29738035,unknown,https://www.cian.ru/sale/flat/316711600/,Москва,sale,flat,3,9,2,44.7,-1,0,13300000,Коньково, Бутлерова,24,Калужская,
Delight Realty,real_estate_agent,https://www.cian.ru/sale/flat/316704776/,Москва,sale,flat,7,22,2,73.6,-1,0,35900000,Раменки,Мичуринский проспект,16,Раменки,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/312575064/,Москва,sale,flat,2,39,2,69.0,-1,0,47000000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
ID 46607964,homeowner,https://www.cian.ru/sale/flat/316528251/,Москва,sale,flat,6,8,2,45.8,-1,0,29900000,Красносельский, Маши Порываевой,38,Площадь трёх вокзалов,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/315101061/,Москва,sale,flat,23,34,2,88.0,-1,0,69990000,Хорошево-Мневники,Шелепихинская набережная,34к3зд7,Шелепиха,Сердце Столицы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/314846860/,Москва,sale,flat,10,13,2,73.5,-1,0,65000000,Раменки,Воробьевское шоссе,4,Поклонная,Воробьёв Дом
PRO ОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/316387074/,Москва,sale,flat,13,31,2,54.2,-1,0,14800000,Южное Бутово, Поляны,5,Улица Скобелевская,Эталон-Сити
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/312751624/,Москва,sale,flat,24,79,2,61.2,-1,0,58000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
NF GROUP,real_estate_agent,https://www.cian.ru/sale/flat/308413458/,Москва,sale,flat,4,13,2,68.9,-1,0,95000000,Раменки,Воробьевское шоссе,4,Поклонная,Воробьёв Дом
Top Realty,real_estate_agent,https://www.cian.ru/sale/flat/315854888/,Москва,sale,flat,20,28,2,62.0,-1,0,35500000,Раменки,Винницкая ,8к3,Раменки,Настоящее
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/314440236/,Москва,sale,flat,2,10,2,69.4,-1,0,69900000,Тверской, Палиха,4,Менделеевская,Клубный дом Maison Rouge
Ильза Фомина,realtor,https://www.cian.ru/sale/flat/316537041/,Москва,sale,flat,9,9,2,45.0,-1,0,18900000,Хорошево-Мневники, Народного Ополчения,24,Народное Ополчение,
МГСН-Проспект Мира,real_estate_agent,https://www.cian.ru/sale/flat/316413303/,Москва,sale,flat,14,14,2,41.0,-1,0,16990000,Академический,Большая Черемушкинская ,26К3,Академическая,
Агентство недвижимости Елены Кузнецовой,real_estate_agent,https://www.cian.ru/sale/flat/306032969/,Москва,sale,flat,13,40,2,47.3,-1,0,44500000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
Агентство недвижимости Елены Кузнецовой,real_estate_agent,https://www.cian.ru/sale/flat/306033033/,Москва,sale,flat,29,34,2,97.0,-1,0,45600000,Аэропорт,Кочновский проезд,4к1,Гражданская,Аэробус
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307970936/,Москва,sale,flat,3,5,2,44.3,-1,0,49400000,Замоскворечье,Озерковская набережная,6,Новокузнецкая,Bogenhouse
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/302999320/,Москва,sale,flat,4,8,2,69.8,-1,0,53422848,Хамовники,Смоленский бульвар,22/14,Смоленская,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316393918/,Москва,sale,flat,8,9,2,44.5,-1,0,12800000,Чертаново Центральное,Днепропетровская ,7К2,Южная,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316322439/,Москва,sale,flat,11,22,2,51.8,-1,0,15499999,, Картмазовские Пруды,2к1,Филатов Луг,
Дмитрий Казаченко,realtor,https://www.cian.ru/sale/flat/315236960/,Москва,sale,flat,8,14,2,53.0,-1,0,16950000,Люблино,Краснодарская ,10А,Депо,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315571125/,Москва,sale,flat,6,12,2,45.0,-1,0,17500000,Чертаново Центральное,Кировоградская ,16К1,Южная,
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/316361543/,Москва,sale,flat,18,24,2,62.7,-1,0,27000000,Филевский парк,Барклая ,6Ак1,Багратионовская,Барклая 6
Delight Realty,real_estate_agent,https://www.cian.ru/sale/flat/312574499/,Москва,sale,flat,1,10,2,63.5,-1,0,34000000,Хамовники,Оболенский переулок,7,Фрунзенская,
Князев и Партнёры,real_estate_agent,https://www.cian.ru/sale/flat/307493782/,Москва,sale,flat,30,41,2,57.0,-1,0,35500000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/304053983/,Москва,sale,flat,7,41,2,60.0,-1,0,37000000,Раменки,1-й Сетуньский проезд,6С6,Кутузовская,Hide
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/315184584/,Москва,sale,flat,19,24,2,70.0,-1,0,40500000,Хорошевский,Хорошевское шоссе,25Ак3,Хорошёвская,Династия
TOP BROKER estate,real_estate_agent,https://www.cian.ru/sale/flat/310886602/,Москва,sale,flat,4,19,2,69.0,-1,0,49900000,Хорошево-Мневники,Шелепихинская набережная,34к1,Шелепиха,Сердце Столицы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/316070882/,Москва,sale,flat,6,28,2,85.0,-1,0,56500000,Филевский парк, Василисы Кожиной,13,Парк Победы,Квартал апартаментов Match Point
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/313833367/,Москва,sale,flat,2,9,2,57.14,-1,0,93000000,Таганский,Большой Николоворобинский переулок,9к12,Чкаловская,Дом NV/9
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/316186342/,Москва,sale,flat,4,13,2,95.0,-1,0,161500000,Хамовники,Погодинская ,2,Киевская,Жизнь на Плющихе
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/313833372/,Москва,sale,flat,2,6,2,163.8,-1,0,179000000,Таганский, Станиславского,11,Таганская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/314217327/,Москва,sale,flat,10,17,2,200.3,-1,0,244684800,Арбат, Новый Арбат,29,Смоленская,
ID 87162081,unknown,https://www.cian.ru/sale/flat/316740695/,Москва,sale,flat,3,3,2,53.6,-1,0,9220000,, Генерала Донскова,27к1,Апрелевка,Борисоглебское
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/315362374/,Москва,sale,flat,12,13,2,55.0,-1,0,21700000,, 1-я Ватутинская,14к1,Ольховая,Russian Design District
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/312895131/,Москва,sale,flat,8,41,2,47.0,-1,0,27000000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
ДомАрсенал,real_estate_agent,https://www.cian.ru/sale/flat/311618468/,Москва,sale,flat,14,41,2,49.0,-1,0,27300000,Раменки,Парклэйн тер.,к2,Кутузовская,Hide
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/315353779/,Москва,sale,flat,11,41,2,55.0,-1,0,29800000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/316173683/,Москва,sale,flat,26,41,2,55.0,-1,0,32300000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
Тимур Ярыш,realtor,https://www.cian.ru/sale/flat/314502123/,Москва,sale,flat,9,24,2,65.9,-1,0,34500000,Москворечье-Сабурово,Каширский проезд,25к1,Варшавская,LIFE Варшавская
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/315052730/,Москва,sale,flat,7,41,2,55.0,-1,0,35000000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/315335442/,Москва,sale,flat,8,10,2,49.0,-1,0,46999000,Тверской,Большой Гнездниковский переулок,10,Пушкинская,
ОРИОН,real_estate_agent,https://www.cian.ru/sale/flat/312249570/,Москва,sale,flat,8,17,2,60.2,-1,0,13200000,Некрасовка,проспект Защитников Москвы,11,Некрасовка,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/315719136/,Москва,sale,flat,7,7,2,78.3,-1,0,59600000,Арбат,Гоголевский бульвар,27,Кропоткинская,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/312249643/,Москва,sale,flat,3,8,2,52.0,-1,0,26500000,Басманный, Земляной Вал,,Чкаловская,
Marry Lane Group,real_estate_agent,https://www.cian.ru/sale/flat/316276859/,Москва,sale,flat,3,9,2,54.2,-1,0,22500000,Басманный,Нижняя Красносельская ,35,Бауманская,Лофтек
Villagio Realty,real_estate_agent,https://www.cian.ru/sale/flat/316339138/,Москва,sale,flat,2,16,2,54.3,-1,0,29000000,Даниловский, Архитектора Щусева,4к2,ЗИЛ,ЗИЛАРТ
ID 129945155,homeowner,https://www.cian.ru/sale/flat/316263079/,Москва,sale,flat,13,14,2,85.6,-1,0,85999999,Таганский,Гончарная ,38,Таганская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316744255/,Москва,sale,flat,10,16,2,64.9,-1,0,19500000,Косино-Ухтомский,Святоозерская ,32,Лухмановская,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316405493/,Москва,sale,flat,2,5,2,60.0,-1,0,38000000,Хамовники,Комсомольский проспект,14/1К3,Парк Культуры,
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/315335437/,Москва,sale,flat,9,9,2,53.1,-1,0,49900000,Тверской,Тверская ,8К2,Пушкинская,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/312940061/,Москва,sale,flat,1,12,2,38.0,-1,0,13700000,Щукино,Новощукинская ,10К2,Щукинская,
